Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,78.19999694824219,79.19999694824219,78.16000366210938,79.05999755859375,45.4791259765625,10173800
2010-01-05,79.22000122070312,79.62000274658203,78.72000122070312,79.62000274658203,45.80127716064453,10593700
2010-01-06,79.44000244140625,80.0,79.19000244140625,79.62999725341797,45.80702590942383,11014600
2010-01-07,79.36000061035156,79.69999694824219,78.97000122070312,79.33000183105469,45.63446044921875,9626900
2010-01-08,79.12000274658203,79.47000122070312,78.88999938964844,79.47000122070312,45.71500015258789,5624300
2010-01-11,80.16999816894531,81.08999633789062,80.05999755859375,80.87999725341797,46.52609634399414,11916800
2010-01-12,79.5199966430664,80.44999694824219,79.47000122070312,80.41000366210938,46.25572967529297,12175200
2010-01-13,80.2699966430664,80.41000366210938,79.08999633789062,79.80000305175781,45.90481948852539,10842200
2010-01-14,79.62999725341797,79.80000305175781,79.1500015258789,79.55000305175781,45.76101303100586,6721000
2010-01-15,79.54000091552734,79.69000244140625,78.27999877929688,79.2300033569336,45.57693862915039,13482300
2010-01-19,78.95999908447266,79.75,78.56999969482422,79.68000030517578,45.83579635620117,8722200
2010-01-20,78.70999908447266,78.93000030517578,77.6500015258789,78.1500015258789,44.95567321777344,8703800
2010-01-21,78.1500015258789,78.18000030517578,76.05999755859375,76.23999786376953,43.85693359375,12573200
2010-01-22,75.9800033569336,76.58999633789062,74.43000030517578,74.58999633789062,42.90777587890625,13825000
2010-01-25,75.1500015258789,75.2699966430664,74.08999633789062,74.55000305175781,42.884765625,9129700
2010-01-26,74.08000183105469,74.87999725341797,73.69999694824219,74.1500015258789,42.6546630859375,10558200
2010-01-27,73.94000244140625,74.36000061035156,73.12999725341797,73.69999694824219,42.39580535888672,13373200
2010-01-28,73.97000122070312,74.18000030517578,72.31999969482422,73.23999786376953,42.13119125366211,12828800
2010-01-29,73.52999877929688,74.06999969482422,71.75,72.12000274658203,41.486907958984375,15265600
2010-02-01,72.69999694824219,73.73999786376953,72.13999938964844,73.58000183105469,42.32677459716797,11828500
2010-02-02,73.73999786376953,74.58000183105469,73.0,74.44999694824219,42.82724380493164,12947600
2010-02-03,74.18000030517578,74.36000061035156,73.05000305175781,73.20999908447266,42.11394500732422,14540300
2010-02-04,72.55999755859375,72.83000183105469,71.05999755859375,71.37000274658203,41.05548858642578,15248400
2010-02-05,71.0,71.23999786376953,69.55000305175781,71.18000030517578,40.94619369506836,17307000
2010-02-08,71.23999786376953,71.44999694824219,70.12999725341797,70.12999725341797,40.34215545654297,11595600
2010-02-09,70.88999938964844,72.02999877929688,70.81999969482422,71.30999755859375,41.02096939086914,13051900
